event_id,customer_id,region,event_type,amount,event_ts
11403,100548,Midwest,cart,0.0,2026-02-12 21:19:01
11404,100548,Midwest,view,0.0,2026-03-11 06:28:38
11405,100548,Midwest,support,0.0,2026-03-22 17:03:26
11406,100548,Midwest,cart,0.0,2026-01-03 02:23:26
11407,100548,Midwest,search,0.0,2026-03-11 11:31:10
11408,100548,Midwest,purchase,240.92,2026-03-13 17:17:39
11409,100548,Midwest,view,0.0,2026-02-15 22:10:12
11410,100548,Midwest,return,0.0,2026-03-13 11:37:50
11411,100548,Midwest,view,0.0,2026-02-17 15:26:54
11412,100548,Midwest,search,0.0,2026-03-07 23:02:09
11413,100548,Midwest,view,0.0,2026-02-01 23:53:03
11414,100548,Midwest,purchase,302.87,2026-01-02 07:12:21
11415,100548,Midwest,purchase,312.84,2026-02-09 10:45:41
11416,100548,Midwest,view,0.0,2026-02-23 07:27:47
11417,100548,Midwest,purchase,188.01,2026-03-02 18:56:39
11418,100548,Midwest,search,0.0,2026-01-31 20:55:11
11419,100548,Midwest,cart,0.0,2026-01-20 23:15:40
11420,100548,Midwest,view,0.0,2026-02-22 03:53:17
11421,100549,Midwest,view,0.0,2026-02-17 08:14:38
11422,100549,Midwest,view,0.0,2026-02-17 11:04:01
11423,100549,Midwest,search,0.0,2026-02-23 19:31:53
11424,100549,Midwest,purchase,95.27,2026-03-11 06:15:13
11425,100549,Midwest,cart,0.0,2026-01-28 23:05:53
11426,100549,Midwest,cart,0.0,2026-01-23 17:44:44
11427,100549,Midwest,support,0.0,2026-02-09 03:27:58
11428,100549,Midwest,return,0.0,2026-02-23 21:33:20
11429,100549,Midwest,view,0.0,2026-02-05 14:01:58
11430,100550,Northeast,view,0.0,2026-01-25 03:34:38
11431,100550,Northeast,support,0.0,2026-03-28 09:14:30
11432,100550,Northeast,support,0.0,2026-02-10 15:44:33
11433,100550,Northeast,support,0.0,2026-02-14 01:57:03
11434,100550,Northeast,support,0.0,2026-03-08 22:50:55
11435,100550,Northeast,view,0.0,2026-01-27 17:00:02
11436,100550,Northeast,cart,0.0,2026-03-19 01:46:24
11437,100550,Northeast,cart,0.0,2026-02-18 06:23:29
11438,100550,Northeast,support,0.0,2026-02-25 16:19:01
11439,100550,Northeast,support,0.0,2026-02-14 17:47:39
11440,100550,Northeast,view,0.0,2026-01-16 22:14:28
11441,100550,Northeast,view,0.0,2026-01-18 19:34:06
11442,100550,Northeast,view,0.0,2026-03-14 21:59:28
11443,100551,Midwest,support,0.0,2026-02-19 20:25:40
11444,100551,Midwest,search,0.0,2026-03-15 19:14:31
11445,100551,Midwest,search,0.0,2026-02-19 13:14:57
11446,100551,Midwest,view,0.0,2026-03-17 02:45:35
11447,100551,Midwest,cart,0.0,2026-03-07 09:45:50
11448,100551,Midwest,cart,0.0,2026-03-25 20:23:38
11449,100551,Midwest,support,0.0,2026-02-09 15:24:54
11450,100551,Midwest,cart,0.0,2026-02-09 18:44:24
11451,100551,Midwest,return,0.0,2026-01-01 07:40:58
11452,100551,Midwest,support,0.0,2026-03-08 08:31:10
11453,100551,Midwest,purchase,140.33,2026-03-04 19:46:57
11454,100551,Midwest,purchase,111.64,2026-01-24 06:17:23
11455,100551,Midwest,purchase,122.6,2026-01-19 05:37:41
11456,100551,Midwest,cart,0.0,2026-02-25 21:27:22
11457,100551,Midwest,search,0.0,2026-02-05 13:47:20
11458,100551,Midwest,return,0.0,2026-02-22 21:25:41
11459,100551,Midwest,cart,0.0,2026-01-13 18:38:30
11460,100551,Midwest,search,0.0,2026-01-18 11:48:58
11461,100551,Midwest,view,0.0,2026-01-14 13:09:37
11462,100551,Midwest,support,0.0,2026-03-03 22:31:46
11463,100551,Midwest,cart,0.0,2026-02-17 13:13:08
11464,100551,Midwest,purchase,53.97,2026-03-20 23:41:06
11465,100551,Midwest,cart,0.0,2026-02-26 09:39:07
11466,100551,Midwest,search,0.0,2026-02-17 22:19:45
11467,100551,Midwest,view,0.0,2026-01-21 17:14:17
11468,100551,Midwest,view,0.0,2026-03-05 03:55:18
11469,100552,West,return,0.0,2026-01-24 14:23:30
11470,100552,West,purchase,50.67,2026-01-28 14:49:41
11471,100552,West,view,0.0,2026-02-26 11:46:07
11472,100552,West,view,0.0,2026-01-03 09:25:00
11473,100552,West,search,0.0,2026-02-20 17:39:38
11474,100552,West,cart,0.0,2026-02-06 00:23:55
11475,100552,West,view,0.0,2026-01-02 00:08:30
11476,100552,West,view,0.0,2026-01-26 13:17:43
11477,100552,West,support,0.0,2026-02-14 16:01:51
11478,100552,West,cart,0.0,2026-02-05 18:41:44
11479,100552,West,purchase,58.87,2026-03-02 08:06:03
11480,100552,West,cart,0.0,2026-01-13 03:29:23
11481,100552,West,support,0.0,2026-02-15 13:54:44
11482,100552,West,view,0.0,2026-03-22 07:58:19
11483,100552,West,view,0.0,2026-02-16 15:26:17
11484,100552,West,view,0.0,2026-02-01 19:41:00
11485,100552,West,return,0.0,2026-03-06 04:52:18
11486,100553,South,purchase,59.94,2026-01-04 02:52:51
11487,100553,South,view,0.0,2026-01-11 16:01:17
11488,100553,South,view,0.0,2026-02-05 14:03:03
11489,100553,South,view,0.0,2026-02-04 08:53:17
11490,100553,South,purchase,97.67,2026-03-27 05:16:20
11491,100553,South,search,0.0,2026-02-28 21:14:21
11492,100553,South,purchase,69.37,2026-02-14 02:00:32
11493,100553,South,cart,0.0,2026-03-01 14:21:08
11494,100553,South,view,0.0,2026-02-19 13:05:08
11495,100553,South,view,0.0,2026-03-31 13:18:02
11496,100553,South,support,0.0,2026-03-19 13:23:29
11497,100553,South,view,0.0,2026-02-07 12:39:26
11498,100553,South,cart,0.0,2026-01-16 06:49:53
11499,100553,South,purchase,52.21,2026-03-18 03:34:08
11500,100553,South,view,0.0,2026-01-12 08:42:31
11501,100554,South,purchase,318.3,2026-02-26 09:30:17
11502,100554,South,view,0.0,2026-01-12 06:19:25
11503,100554,South,support,0.0,2026-03-19 11:31:55
11504,100554,South,return,0.0,2026-02-13 10:25:07
11505,100554,South,view,0.0,2026-01-17 21:19:57
11506,100554,South,cart,0.0,2026-02-25 22:15:33
11507,100554,South,view,0.0,2026-01-27 08:29:04
11508,100554,South,support,0.0,2026-02-16 16:43:40
11509,100554,South,search,0.0,2026-02-19 18:14:03
11510,100554,South,purchase,141.41,2026-02-12 12:52:44
11511,100554,South,purchase,153.83,2026-01-23 12:48:42
11512,100554,South,search,0.0,2026-02-09 23:04:11
11513,100554,South,return,0.0,2026-01-14 19:27:43
11514,100554,South,cart,0.0,2026-03-25 15:02:05
11515,100554,South,view,0.0,2026-02-27 11:57:43
11516,100554,South,view,0.0,2026-03-23 00:53:54
11517,100554,South,view,0.0,2026-01-29 12:15:33
11518,100554,South,purchase,92.58,2026-02-07 07:27:39
11519,100554,South,view,0.0,2026-01-01 19:28:55
11520,100554,South,cart,0.0,2026-03-12 13:45:32
11521,100554,South,view,0.0,2026-03-16 20:59:43
11522,100554,South,purchase,67.27,2026-01-19 03:54:46
11523,100555,West,cart,0.0,2026-01-31 01:07:20
11524,100555,West,search,0.0,2026-03-02 07:35:46
11525,100555,West,cart,0.0,2026-02-14 18:14:12
11526,100555,West,view,0.0,2026-03-05 18:30:39
11527,100555,West,search,0.0,2026-03-23 04:35:44
11528,100555,West,purchase,171.2,2026-01-28 09:57:22
11529,100555,West,purchase,133.21,2026-03-12 01:26:14
11530,100555,West,purchase,280.6,2026-02-21 18:42:46
11531,100555,West,return,0.0,2026-01-03 01:36:00
11532,100555,West,cart,0.0,2026-02-04 01:49:38
11533,100555,West,purchase,91.43,2026-01-03 18:36:18
11534,100555,West,search,0.0,2026-02-15 03:24:23
11535,100555,West,cart,0.0,2026-03-29 19:15:29
11536,100555,West,cart,0.0,2026-02-09 05:08:21
11537,100555,West,purchase,195.12,2026-02-18 09:28:00
11538,100555,West,purchase,277.49,2026-01-05 20:16:49
11539,100555,West,search,0.0,2026-01-13 15:24:59
11540,100555,West,view,0.0,2026-01-25 00:42:11
11541,100555,West,cart,0.0,2026-03-14 15:18:41
11542,100555,West,search,0.0,2026-02-08 19:20:10
11543,100555,West,return,0.0,2026-02-06 21:16:57
11544,100555,West,search,0.0,2026-01-11 22:41:06
11545,100556,Northeast,view,0.0,2026-03-09 08:14:25
11546,100556,Northeast,purchase,91.82,2026-02-05 10:42:33
11547,100556,Northeast,purchase,45.06,2026-01-20 09:19:49
11548,100556,Northeast,cart,0.0,2026-01-26 20:05:31
11549,100556,Northeast,view,0.0,2026-03-29 23:40:49
11550,100556,Northeast,view,0.0,2026-02-13 08:39:36
11551,100556,Northeast,search,0.0,2026-03-09 08:38:01
11552,100556,Northeast,return,0.0,2026-03-24 19:52:54
11553,100556,Northeast,view,0.0,2026-03-05 15:19:54
11554,100556,Northeast,support,0.0,2026-01-01 07:27:56
11555,100556,Northeast,cart,0.0,2026-03-12 14:29:18
11556,100556,Northeast,purchase,74.5,2026-02-22 06:08:34
11557,100556,Northeast,search,0.0,2026-02-05 07:18:13
11558,100556,Northeast,search,0.0,2026-03-18 15:12:42
11559,100556,Northeast,purchase,93.45,2026-02-01 17:56:02
11560,100556,Northeast,support,0.0,2026-02-05 10:09:30
11561,100556,Northeast,view,0.0,2026-02-04 00:06:08
11562,100556,Northeast,view,0.0,2026-03-25 15:53:10
11563,100556,Northeast,view,0.0,2026-02-11 08:59:30
11564,100556,Northeast,support,0.0,2026-03-06 20:58:27
11565,100556,Northeast,purchase,95.21,2026-03-16 01:30:30
11566,100557,South,view,0.0,2026-03-29 13:44:05
11567,100557,South,view,0.0,2026-01-25 18:22:40
11568,100557,South,return,0.0,2026-01-25 10:25:19
11569,100557,South,view,0.0,2026-02-05 18:15:26
11570,100557,South,view,0.0,2026-02-04 11:27:31
11571,100557,South,view,0.0,2026-02-17 08:44:21
11572,100557,South,view,0.0,2026-02-22 10:31:12
11573,100557,South,support,0.0,2026-02-20 20:51:12
11574,100557,South,cart,0.0,2026-03-21 17:19:46
11575,100557,South,search,0.0,2026-03-30 12:54:50
11576,100557,South,search,0.0,2026-03-21 21:41:42
11577,100557,South,view,0.0,2026-03-21 06:48:48
11578,100557,South,search,0.0,2026-02-01 02:37:21
11579,100557,South,cart,0.0,2026-01-28 07:06:53
11580,100557,South,purchase,37.44,2026-02-06 02:36:20
11581,100557,South,view,0.0,2026-02-28 21:23:01
11582,100557,South,purchase,27.81,2026-02-06 04:29:41
11583,100557,South,view,0.0,2026-02-20 17:53:30
11584,100557,South,search,0.0,2026-03-06 00:04:25
11585,100557,South,view,0.0,2026-01-12 20:12:22
11586,100557,South,cart,0.0,2026-02-13 03:39:14
11587,100558,Midwest,support,0.0,2026-01-10 23:32:33
11588,100558,Midwest,return,0.0,2026-02-22 16:09:16
11589,100558,Midwest,view,0.0,2026-02-24 07:05:42
11590,100558,Midwest,cart,0.0,2026-02-07 03:14:09
11591,100558,Midwest,support,0.0,2026-01-10 02:32:03
11592,100558,Midwest,cart,0.0,2026-03-13 04:55:04
11593,100558,Midwest,purchase,18.14,2026-01-12 15:43:22
11594,100558,Midwest,cart,0.0,2026-03-07 04:13:37
11595,100558,Midwest,view,0.0,2026-03-22 08:19:04
11596,100558,Midwest,view,0.0,2026-01-22 11:15:58
11597,100558,Midwest,view,0.0,2026-01-31 01:04:23
11598,100558,Midwest,view,0.0,2026-01-25 14:13:50
11599,100558,Midwest,cart,0.0,2026-03-07 09:35:03
11600,100558,Midwest,view,0.0,2026-02-16 02:33:26
11601,100558,Midwest,purchase,45.26,2026-01-27 21:56:14
11602,100558,Midwest,support,0.0,2026-02-14 12:57:11
11603,100558,Midwest,purchase,25.7,2026-03-11 09:03:38
11604,100558,Midwest,view,0.0,2026-02-22 15:25:32
11605,100558,Midwest,search,0.0,2026-02-12 22:48:04
11606,100558,Midwest,search,0.0,2026-01-28 15:22:58
11607,100558,Midwest,return,0.0,2026-02-16 01:48:17
11608,100559,South,purchase,40.59,2026-03-12 18:52:34
11609,100559,South,support,0.0,2026-02-28 00:34:33
11610,100559,South,purchase,70.6,2026-02-25 13:22:51
11611,100559,South,cart,0.0,2026-03-02 06:44:27
11612,100559,South,view,0.0,2026-02-02 18:38:18
11613,100559,South,cart,0.0,2026-02-11 16:55:13
11614,100559,South,purchase,53.94,2026-03-25 14:07:19
11615,100559,South,view,0.0,2026-02-26 04:54:23
11616,100559,South,view,0.0,2026-02-01 01:16:09
11617,100559,South,view,0.0,2026-03-08 05:32:04
11618,100559,South,search,0.0,2026-01-04 14:33:20
11619,100559,South,view,0.0,2026-02-27 09:38:14
11620,100559,South,support,0.0,2026-01-18 12:28:45
11621,100559,South,return,0.0,2026-01-17 20:21:18
11622,100559,South,view,0.0,2026-03-14 09:53:28
11623,100559,South,view,0.0,2026-02-25 11:02:22
11624,100559,South,purchase,59.71,2026-02-22 01:30:26
11625,100559,South,purchase,138.35,2026-03-30 21:34:44
11626,100559,South,purchase,51.07,2026-03-04 15:34:37
11627,100559,South,cart,0.0,2026-02-02 18:21:30
11628,100559,South,view,0.0,2026-03-29 06:47:14
11629,100560,West,support,0.0,2026-02-06 07:14:16
11630,100560,West,view,0.0,2026-03-30 22:40:02
11631,100560,West,view,0.0,2026-03-24 21:40:10
11632,100560,West,support,0.0,2026-03-27 07:42:44
11633,100560,West,search,0.0,2026-01-23 08:18:01
11634,100560,West,support,0.0,2026-02-01 17:22:59
11635,100560,West,purchase,26.52,2026-01-25 23:23:49
11636,100560,West,search,0.0,2026-01-07 07:28:45
11637,100560,West,view,0.0,2026-03-01 17:34:05
11638,100560,West,cart,0.0,2026-03-11 23:57:14
11639,100560,West,purchase,33.53,2026-01-16 21:30:46
11640,100560,West,view,0.0,2026-01-13 00:54:16
11641,100560,West,cart,0.0,2026-01-10 01:28:39
11642,100560,West,view,0.0,2026-03-04 13:10:09
11643,100560,West,return,0.0,2026-02-26 06:12:10
11644,100560,West,view,0.0,2026-02-02 20:58:12
11645,100560,West,support,0.0,2026-02-12 15:25:53
11646,100560,West,support,0.0,2026-01-02 16:12:01
11647,100560,West,purchase,68.75,2026-01-03 16:36:28
11648,100560,West,purchase,18.8,2026-01-06 03:58:40
11649,100560,West,search,0.0,2026-01-21 05:45:36
11650,100560,West,view,0.0,2026-03-30 20:19:24
11651,100561,South,cart,0.0,2026-02-08 04:15:43
11652,100561,South,purchase,142.22,2026-02-19 09:44:58
11653,100561,South,search,0.0,2026-03-31 18:10:21
11654,100561,South,view,0.0,2026-02-16 22:22:37
11655,100561,South,view,0.0,2026-02-24 20:03:26
11656,100561,South,view,0.0,2026-02-15 22:25:10
11657,100561,South,search,0.0,2026-01-29 12:45:36
11658,100561,South,view,0.0,2026-02-18 05:54:39
11659,100561,South,view,0.0,2026-03-12 01:56:37
11660,100561,South,view,0.0,2026-03-22 05:24:34
11661,100561,South,search,0.0,2026-01-10 09:39:35
11662,100561,South,view,0.0,2026-01-17 20:16:04
11663,100561,South,view,0.0,2026-01-03 06:07:35
11664,100561,South,return,0.0,2026-03-24 12:15:12
11665,100561,South,view,0.0,2026-01-01 23:34:51
11666,100561,South,cart,0.0,2026-02-25 16:18:12
11667,100561,South,view,0.0,2026-02-14 19:25:06
11668,100561,South,support,0.0,2026-02-20 12:04:38
11669,100561,South,search,0.0,2026-03-02 16:46:20
11670,100561,South,cart,0.0,2026-01-31 19:52:16
11671,100562,West,view,0.0,2026-03-13 15:43:56
11672,100562,West,cart,0.0,2026-01-28 22:05:43
11673,100562,West,cart,0.0,2026-03-17 14:01:58
11674,100562,West,view,0.0,2026-01-03 02:35:22
11675,100562,West,return,0.0,2026-03-12 03:27:30
11676,100562,West,view,0.0,2026-03-04 20:40:28
11677,100562,West,cart,0.0,2026-01-23 19:34:59
11678,100562,West,purchase,208.95,2026-01-07 03:20:57
11679,100562,West,cart,0.0,2026-01-05 13:24:20
11680,100562,West,purchase,197.41,2026-03-14 16:02:45
11681,100562,West,purchase,179.99,2026-02-22 11:14:48
11682,100562,West,view,0.0,2026-03-29 07:56:28
11683,100562,West,purchase,279.21,2026-01-28 06:54:21
11684,100562,West,purchase,147.42,2026-01-24 03:06:54
11685,100562,West,search,0.0,2026-01-21 12:14:32
11686,100562,West,search,0.0,2026-03-27 05:23:23
11687,100563,Northeast,cart,0.0,2026-03-02 02:20:09
11688,100563,Northeast,view,0.0,2026-01-29 04:16:06
11689,100563,Northeast,purchase,57.75,2026-02-21 16:41:33
11690,100563,Northeast,return,0.0,2026-02-25 05:15:04
11691,100563,Northeast,search,0.0,2026-03-30 21:08:12
11692,100563,Northeast,support,0.0,2026-01-19 17:19:56
11693,100563,Northeast,cart,0.0,2026-03-08 08:11:42
11694,100563,Northeast,view,0.0,2026-03-08 12:19:23
11695,100563,Northeast,return,0.0,2026-03-29 22:21:21
11696,100563,Northeast,search,0.0,2026-03-11 19:17:20
11697,100563,Northeast,view,0.0,2026-01-31 23:58:58
11698,100563,Northeast,view,0.0,2026-01-09 05:45:28
11699,100563,Northeast,search,0.0,2026-03-14 07:21:24
11700,100563,Northeast,cart,0.0,2026-01-26 15:07:10
11701,100563,Northeast,cart,0.0,2026-01-28 03:11:23
11702,100563,Northeast,purchase,56.76,2026-03-03 14:35:17
11703,100563,Northeast,view,0.0,2026-02-14 15:32:31
11704,100563,Northeast,view,0.0,2026-02-21 03:49:26
11705,100563,Northeast,purchase,179.77,2026-03-18 20:40:07
11706,100563,Northeast,view,0.0,2026-01-25 15:25:32
11707,100563,Northeast,purchase,136.28,2026-03-02 14:31:22
11708,100563,Northeast,view,0.0,2026-01-30 13:26:57
11709,100563,Northeast,cart,0.0,2026-03-30 13:56:03
11710,100563,Northeast,cart,0.0,2026-03-07 16:48:18
11711,100563,Northeast,view,0.0,2026-01-05 01:54:00
11712,100563,Northeast,view,0.0,2026-03-22 18:03:51
11713,100563,Northeast,return,0.0,2026-02-05 04:30:53
11714,100563,Northeast,purchase,42.69,2026-01-24 13:07:56
11715,100564,Midwest,cart,0.0,2026-03-04 12:06:43
11716,100564,Midwest,view,0.0,2026-03-21 05:44:39
11717,100564,Midwest,purchase,44.95,2026-03-07 22:40:08
11718,100564,Midwest,view,0.0,2026-03-24 08:09:30
11719,100564,Midwest,purchase,37.89,2026-02-07 05:45:18
11720,100564,Midwest,purchase,47.79,2026-01-16 10:35:55
11721,100564,Midwest,view,0.0,2026-01-30 14:00:38
11722,100564,Midwest,view,0.0,2026-03-05 22:09:13
11723,100564,Midwest,purchase,53.31,2026-02-01 14:30:54
11724,100564,Midwest,view,0.0,2026-01-17 13:12:13
11725,100564,Midwest,search,0.0,2026-03-05 01:31:59
11726,100564,Midwest,search,0.0,2026-01-15 04:32:58
11727,100564,Midwest,search,0.0,2026-03-13 15:41:48
11728,100564,Midwest,cart,0.0,2026-03-12 01:50:11
11729,100564,Midwest,view,0.0,2026-01-03 20:38:01
11730,100564,Midwest,view,0.0,2026-02-28 13:22:28
11731,100564,Midwest,view,0.0,2026-03-21 17:13:10
11732,100564,Midwest,purchase,46.48,2026-03-07 02:11:27
11733,100564,Midwest,view,0.0,2026-01-30 22:12:09
11734,100564,Midwest,view,0.0,2026-01-31 00:57:59
11735,100564,Midwest,support,0.0,2026-01-25 22:32:41
11736,100564,Midwest,view,0.0,2026-02-06 20:31:27
11737,100564,Midwest,view,0.0,2026-02-11 02:30:18
11738,100565,Midwest,search,0.0,2026-02-08 22:39:19
11739,100565,Midwest,support,0.0,2026-01-06 05:54:58
11740,100565,Midwest,cart,0.0,2026-03-17 06:59:34
11741,100565,Midwest,purchase,161.47,2026-01-07 05:00:40
11742,100565,Midwest,search,0.0,2026-02-27 01:35:40
11743,100565,Midwest,view,0.0,2026-03-30 02:55:01
11744,100565,Midwest,purchase,53.81,2026-02-28 01:32:04
11745,100565,Midwest,cart,0.0,2026-02-16 21:50:57
11746,100565,Midwest,view,0.0,2026-01-07 08:22:21
11747,100565,Midwest,search,0.0,2026-01-12 23:44:23
11748,100565,Midwest,support,0.0,2026-03-11 09:04:37
11749,100565,Midwest,search,0.0,2026-01-20 07:22:27
11750,100565,Midwest,view,0.0,2026-01-06 13:50:49
11751,100565,Midwest,search,0.0,2026-01-27 22:20:40
11752,100565,Midwest,return,0.0,2026-03-02 18:54:49
11753,100565,Midwest,view,0.0,2026-01-18 08:57:54
11754,100565,Midwest,view,0.0,2026-01-21 06:20:30
11755,100565,Midwest,search,0.0,2026-02-16 23:36:50
11756,100565,Midwest,view,0.0,2026-03-31 22:49:13
11757,100565,Midwest,view,0.0,2026-01-23 06:38:20
11758,100565,Midwest,view,0.0,2026-03-06 18:39:17
11759,100565,Midwest,purchase,170.29,2026-03-15 12:50:25
11760,100565,Midwest,cart,0.0,2026-01-31 19:01:19
11761,100565,Midwest,view,0.0,2026-01-30 12:52:06
11762,100565,Midwest,cart,0.0,2026-02-18 11:47:48
11763,100566,Northeast,view,0.0,2026-03-06 22:41:56
11764,100566,Northeast,search,0.0,2026-01-16 01:49:01
11765,100566,Northeast,purchase,128.81,2026-02-12 01:55:42
11766,100566,Northeast,purchase,133.01,2026-01-06 18:23:49
11767,100566,Northeast,search,0.0,2026-01-17 05:23:30
11768,100566,Northeast,search,0.0,2026-01-22 01:43:23
11769,100566,Northeast,support,0.0,2026-02-24 00:58:58
11770,100566,Northeast,support,0.0,2026-03-15 16:08:24
11771,100566,Northeast,purchase,84.17,2026-02-09 20:59:18
11772,100566,Northeast,purchase,80.48,2026-03-15 19:58:18
11773,100566,Northeast,view,0.0,2026-03-06 01:30:11
11774,100566,Northeast,view,0.0,2026-03-29 13:16:04
11775,100566,Northeast,view,0.0,2026-03-12 17:16:57
11776,100566,Northeast,search,0.0,2026-03-07 06:06:46
11777,100566,Northeast,purchase,65.97,2026-02-24 22:30:22
11778,100566,Northeast,view,0.0,2026-03-12 11:42:45
11779,100566,Northeast,purchase,149.22,2026-03-03 04:08:30
11780,100566,Northeast,search,0.0,2026-03-21 20:26:58
11781,100566,Northeast,search,0.0,2026-02-28 10:36:49
11782,100566,Northeast,search,0.0,2026-02-12 22:49:18
11783,100566,Northeast,purchase,38.44,2026-01-10 06:12:53
11784,100567,Northeast,view,0.0,2026-03-29 19:33:42
11785,100567,Northeast,view,0.0,2026-02-08 19:14:38
11786,100567,Northeast,view,0.0,2026-01-21 02:41:02
11787,100567,Northeast,search,0.0,2026-02-02 01:34:45
11788,100567,Northeast,search,0.0,2026-03-12 09:06:51
11789,100567,Northeast,search,0.0,2026-01-07 10:36:42
11790,100567,Northeast,view,0.0,2026-01-23 20:07:42
11791,100567,Northeast,view,0.0,2026-01-23 13:41:59
11792,100567,Northeast,view,0.0,2026-03-29 18:00:43
11793,100567,Northeast,support,0.0,2026-02-15 05:22:46
11794,100567,Northeast,view,0.0,2026-03-06 02:18:07
11795,100567,Northeast,view,0.0,2026-03-07 18:32:31
11796,100567,Northeast,view,0.0,2026-01-10 11:40:19
11797,100567,Northeast,view,0.0,2026-02-06 02:59:29
11798,100567,Northeast,cart,0.0,2026-03-02 08:20:27
11799,100567,Northeast,purchase,33.7,2026-01-14 02:39:15
11800,100567,Northeast,purchase,41.11,2026-03-15 22:04:00
11801,100567,Northeast,purchase,19.17,2026-01-29 12:56:09
11802,100567,Northeast,cart,0.0,2026-01-13 11:55:06
11803,100567,Northeast,cart,0.0,2026-02-07 05:04:12
11804,100568,Midwest,support,0.0,2026-03-05 22:04:50
11805,100568,Midwest,view,0.0,2026-03-07 21:57:32
11806,100568,Midwest,view,0.0,2026-02-14 23:48:49
11807,100568,Midwest,cart,0.0,2026-03-06 10:49:31
11808,100568,Midwest,support,0.0,2026-01-16 07:32:04
11809,100568,Midwest,view,0.0,2026-03-02 19:00:46
11810,100568,Midwest,view,0.0,2026-02-13 06:28:06
11811,100568,Midwest,search,0.0,2026-02-17 21:59:55
11812,100568,Midwest,support,0.0,2026-02-05 13:05:26
11813,100568,Midwest,support,0.0,2026-03-05 18:04:53
11814,100568,Midwest,purchase,71.53,2026-01-23 19:27:32
11815,100568,Midwest,cart,0.0,2026-02-20 16:21:55
11816,100568,Midwest,search,0.0,2026-02-13 13:26:06
11817,100568,Midwest,view,0.0,2026-03-17 12:10:27
11818,100568,Midwest,support,0.0,2026-03-14 15:54:29
11819,100568,Midwest,search,0.0,2026-02-20 08:30:17
11820,100568,Midwest,view,0.0,2026-03-30 16:08:00
11821,100568,Midwest,cart,0.0,2026-01-25 20:17:46
11822,100568,Midwest,view,0.0,2026-01-28 22:05:14
11823,100568,Midwest,view,0.0,2026-01-01 07:09:01
11824,100568,Midwest,view,0.0,2026-01-19 01:32:18
11825,100568,Midwest,cart,0.0,2026-03-26 17:14:24
11826,100568,Midwest,search,0.0,2026-01-23 08:56:50
11827,100568,Midwest,search,0.0,2026-03-30 11:16:48
11828,100569,Midwest,purchase,83.12,2026-02-08 15:51:41
11829,100569,Midwest,view,0.0,2026-02-03 02:34:27
11830,100569,Midwest,view,0.0,2026-01-12 20:05:50
11831,100569,Midwest,purchase,88.98,2026-01-13 06:44:53
11832,100569,Midwest,search,0.0,2026-01-14 21:06:48
11833,100569,Midwest,search,0.0,2026-02-02 18:42:35
11834,100569,Midwest,purchase,112.21,2026-02-10 22:34:53
11835,100569,Midwest,purchase,69.82,2026-03-01 16:56:15
11836,100569,Midwest,search,0.0,2026-02-28 05:31:28
11837,100569,Midwest,view,0.0,2026-02-10 13:09:21
11838,100569,Midwest,view,0.0,2026-02-23 07:14:20
11839,100569,Midwest,purchase,169.21,2026-03-26 02:46:28
11840,100569,Midwest,view,0.0,2026-02-15 17:02:51
11841,100569,Midwest,return,0.0,2026-03-08 20:26:59
11842,100569,Midwest,support,0.0,2026-01-25 23:25:19
11843,100569,Midwest,cart,0.0,2026-03-06 06:35:27
11844,100569,Midwest,view,0.0,2026-02-15 01:31:19
11845,100569,Midwest,view,0.0,2026-01-08 17:01:55
11846,100569,Midwest,cart,0.0,2026-01-23 08:40:55
11847,100569,Midwest,support,0.0,2026-03-24 04:32:31
11848,100569,Midwest,view,0.0,2026-02-21 04:28:21
11849,100569,Midwest,view,0.0,2026-02-02 23:04:58
11850,100569,Midwest,cart,0.0,2026-02-22 04:37:12
11851,100569,Midwest,purchase,96.87,2026-03-14 19:16:41
11852,100570,Midwest,return,0.0,2026-03-11 00:49:03
11853,100570,Midwest,view,0.0,2026-03-02 19:11:38
11854,100570,Midwest,view,0.0,2026-03-15 03:29:52
11855,100570,Midwest,view,0.0,2026-01-07 19:30:00
11856,100570,Midwest,search,0.0,2026-03-18 22:35:11
11857,100570,Midwest,view,0.0,2026-03-08 11:18:38
11858,100570,Midwest,view,0.0,2026-01-23 20:48:58
11859,100570,Midwest,purchase,146.7,2026-01-31 06:57:02
11860,100570,Midwest,view,0.0,2026-02-07 15:40:21
11861,100570,Midwest,cart,0.0,2026-02-26 03:29:50
11862,100570,Midwest,view,0.0,2026-01-22 09:57:57
11863,100570,Midwest,search,0.0,2026-03-10 19:44:06
11864,100570,Midwest,cart,0.0,2026-01-28 06:27:02
11865,100570,Midwest,view,0.0,2026-03-02 08:57:23
11866,100570,Midwest,view,0.0,2026-02-13 00:19:54
11867,100570,Midwest,view,0.0,2026-02-11 16:23:11
11868,100570,Midwest,view,0.0,2026-01-27 09:00:04
11869,100570,Midwest,search,0.0,2026-01-30 05:55:21
11870,100570,Midwest,purchase,76.52,2026-02-16 09:24:56
11871,100570,Midwest,search,0.0,2026-03-25 15:29:50
11872,100570,Midwest,search,0.0,2026-02-24 14:16:13
11873,100571,Northeast,view,0.0,2026-01-29 00:43:49
11874,100571,Northeast,purchase,211.91,2026-01-06 01:43:39
11875,100571,Northeast,purchase,276.01,2026-01-03 20:04:37
11876,100571,Northeast,support,0.0,2026-03-01 05:24:00
11877,100571,Northeast,view,0.0,2026-03-16 01:51:37
